:ID,author:string
9354635,Ayman Habib 0001
9354887,Nitin Bhatia
9355629,Kazuo Watanabe
9355935,Toshiaki Owari
9356000,Tianjie Zhang
9356071,Tien Dat Pham 0001
9356164,Usman Mazhar
9356165,Wentao Duan
9356166,Hasnain Farooq
9356169,Jianli Chen
9356391,Sarah Taylor
9356449,Tim Enzlberger Jensen
9356450,Per-Anders Olsson
9356451,Örjan Josefsson
9356465,Darcy M. Bullock
9356839,Budong Qian
9357070,Robinson Mugo
9357128,Wenli Zhou
9357256,Jesús Guerrero
9357257,Jorge Sevil
9357258,Gloria Desir
9357259,Ángel García-Arnay
9357306,Zhigang Liu 0012
9357314,Qi Jing
9357370,Mads Dyrmann
9357556,Nichola M. Knox
9357945,Jérôme M. B. Louis
9357947,Bringfried Pflug
9358032,Yongliang Xiong
9358039,Hugo Carreno-Luengo
9358040,Stephen T. Lowe
9358041,Cinzia Zuffada
9358042,Stephan Esterhuizen
9358463,Wentao Ma
9358607,Liangjun Yan
9358743,Ghaleb Faour
9359600,Antonio Mazza
9359712,Hong Chi
9359883,Xinyao Xie
9360019,Laurence Eymard
9360071,Siyuan Peng
9361100,Yanqing Xie
9361516,Guang Zhang
9361787,Zhong-Ping Zhang
9361788,Ki-Pyoung Sung
9361789,Jong Uk Park
9361790,Simon Kim
9361791,Chul-Sung Choi
9361792,Mansoo Choi
9361800,Guillermo Castilla
9362298,Tim R. McVicar
9362654,Guolin Liu
9362675,Mingzhao Yu
9362749,Jin Luo
9362826,Sadeepa Jayathunga
9362827,Satoshi Tsuyuki
9362954,Weizhen Hou
9363164,Indrajit Chowdhuri
9363165,Subodh Chandra Pal
9363167,Rabin Chakrabortty
9363445,Tzu-Pang Tseng
9363582,Thomas A. Groen
9364229,Xiangyu Song
9364235,Wanting Meng
9364718,Mushtaq Hussain
9364823,Xiaoping Xin
9365013,Songlin Zhang
9365045,Paramita Roy
9365577,Gen Liu
9365657,Haihua Chen
9365791,Kaiqiu Xu
9365792,Zhiheng Lin
9366049,Thomas G. van Niel
9366177,Matthew Johnson
9366189,Stefan Schewe
9366748,Harold Clenet
9366914,Yan Ma 0001
9367146,Brian Wenny
9367191,Junqian Wang
9367325,Bardia Yousefi
9367326,Xavier P. V. Maldague
9367356,Lise Kilic
9367357,Filipe Aires
9367358,Victor Pellet
9367359,Carlos Jiménez
9367681,Arne Schumann
9368000,Changwei Wang
9368501,Zhixing Liu
9368645,Md Abdus Samad
9368646,Feyisa Debo Diba
9368931,Yi-Ting Cheng
9368932,Ankit Patel
9369016,Sakari Tuominen
9369570,Menghao Li
9369975,Manuel Angel Aguilar
9369976,Fernando Jose Aguilar
9370091,Kevin Garrett
9370192,Keith Williams
9370226,Yonghui Yang
9370243,Wenqian Zhang
9370285,Viktoria Zekoll
9370286,Magdalena Main-Knorn
9370375,Qiong Tang
9370482,François Lemaître
9370798,Serge A. Wich
9370916,Shibao Li
9371091,Bander Ali Saleh Al-rimy
9371104,Xiaobin Zhu 0001
9371153,Xiuchuan Xie
9371154,Tao Yang 0006
9371240,Matteo Marcantonio
9371277,Patrick Eriksson
9371409,Johnathan M. Bardsley
9371423,Nan Mo
9371563,Francisco Mauro
9371609,Xiaoyu Zhang 0002
9371688,Jinzhao Lin
9371798,Nabil Sghaier
9371801,Weizheng Jin
9371802,Guanyi Chen
9371957,María-Dolores Jiménez-Gamero
9372025,Verena C. Griess
9372088,Andreas Fries
9372988,Siling Feng
9373034,Tanvir Islam
9373245,Luis Morales-Salinas
9373280,Kangning Sun
9373389,Richard H. Chen
9373554,Shuai Luo
9373587,Josko Zec
9373588,Ruaa Alsabah
9373589,Ali Al-Sabbagh
9373602,Pingping Lu
9373773,J. Xavier Prochaska
9373802,Shuai Wan
9374065,Haisen S. Li
9374066,Tian Zhou 0002
9374067,Siyu Xing
9374082,Ayman Al Baz
9374173,Mingzhi Zhang
9374176,Haoran Sun
9374263,Binbin Wang
9374327,Wenning Wang
9374595,Steven R. Fassnacht
9374606,Ildar Rakhmatuiln
9374607,Christian Andreasen
9374895,Jiang Qian
9374912,Huiling Wu
9374955,Richard L. Miller
9375156,Mengyi Qin
9375463,Marco Olivieri
9375536,André Beaudoin
9375567,Zixuan Li
9376086,Wei Qu
9376389,Zhaoyang Lu
9376454,Liying Xu
9376636,Dangjun Zhao
9376829,Shihong Wang
9376987,Guanghui Hu
9377044,Hongguo Zhang
9377083,Elena Donini
9377086,Sanchari Thakur
9377206,Christopher W. Ross
9377207,Mamadou A. Sarr
9377431,Panpan Wang
9377649,Fang Liu 0026
9377829,Zhenyu Guo
9377850,Jinxin Sui
9377965,Chenyang Xu 0003
9377966,Laurel Gutenberg
9378102,Yehong Shao
9378174,Ping Feng
9378436,Xue Shi
9378989,Zhiqiang Zhao
9379288,Yi Zhang 0025
9380672,Lei Wang 0101
9380797,Yueqi Wang
9381135,Min Miao
9381171,Zehua Zhang
9381408,Zhenjiang Zhang
9383154,Xianhui Tang
9383218,Yanxing Hu
9383617,Sid-Ahmed Boukabara
9383995,Jong-Min Kim
9384021,Xinran Yu
9384054,Lizi Yan
9384238,Erik Meijaard
9384239,Harsono Sutikno
9384240,Guruh Rindanata
9384252,Shuai Shao 0006
9384526,Tyrone F. Donnelly
9384527,Niels Dau
9384836,Diego Mejía-Veintimilla
9384837,Pablo Ochoa-Cueva
9384838,Natalia Samaniego-Rojas
9384839,Ricardo Félix
9384840,Juan Arteaga
9384841,Patricio Crespo
9384842,Fernando Oñate-Valdivieso
9385859,Jaime Meza
9385861,Josep Maria Monguet
9385903,Oswaldo Ortiz
9385904,Sonia Roman
9385905,Martha Tomala
9386055,Andreas Frey
9386162,Shirley Moore
9386473,Marco Derboni
9386492,Hartmut Wedekind
9386960,Jonathan P. Dowling
9386998,Wolfgang Wahlster
9387185,Saad Ihsan Butt
9387307,K. L. Shunmuganathan
9387568,Marie-Lise Flottes
9387569,Bruno Rouzeyre
9387580,Fabio Cogno
9387638,Apostolos P. Fournaris
9387932,Ramona Trestian
9388020,Yehua Chen
9388227,Rdouan Faizi
9388413,Shazaitul Azreen Rodzalan
9388414,Noor Nazihah Mohd Noor
9388415,Lily Suriani Mohd Arif
9388416,Maisarah Mohamed Saat
9388765,Wan Ni
9388886,Enrique Canessa
9389095,Haiyuan Liu
9389270,Dmitry Namiot
9389317,Roberto Ángel Meléndez Armenta
9389368,Mahdi M. Alamri
9389447,Allison Littlejohn
9389876,Jesús Salinas Ibáñez
9389877,Bárbara de Benito Crosetti
9389949,Xinmin Zhou
9390267,Livio Tenze
9390275,Elena Manuca
9390276,Sevastian Alexandru
9390277,Roxana Gavrilas
9390493,Kan Kan Chan
9390494,Yicheng Zhou
9391232,Feng-Kuang Chiang
9391268,Peter van Rosmalen
9391326,Anna Hac
9391365,Jürgen Schönwälder
9391451,Shoichiro Asano
9391487,Yang Zhang 0006
9391531,Anuj Sehgal
9391621,Alexander Phinikarides
9391622,Stuart Porter
9391713,Pratik K. Biswas
9391755,Rhaban Hark
9391756,Boris Koldehofe
9391782,Xukai Zou
9391816,Özgü Alay
9391817,Florian Metzger
9391827,Yanwu Zhang
9391852,Javier Ramos 0002
9391940,Jae-Jo Lee
9392120,Pascale Vicat-Blanc Primet
9392162,Jesús Esteban Díaz Verdejo
9392249,Sukanta Kumar Hazra
9392250,Winston Khoon Guan Seah
9392291,Alejandro Molina Zarca
9392485,Changjun Li
9392497,Miguel Ángel Hernández-Verón
9392542,Xingping Sheng
9392552,Qiuyue Zhao
9392553,Xinglong Niu
9392582,Khosrow Maleknejad
9392603,Hesamoddin Derili
9392610,Aijie Cheng
9392656,Maja Temerinac
9392680,Chen-Ming Fan
9392681,Cheng-Chih Huang
9392757,Carlos Brito-Loeza
9392813,Hong-Jian Lai
9392827,Xiaoyun Jiang
9392862,Ravi P. Agarwal
9392873,Yirang Yuan
9392878,Zhongdan Huan
9392981,M. Zaid Dauhoo
9392982,M. Soobhug
9393036,Chongyang Liu
9393145,Sergei Prigarin
9393159,Carole Le Guyader
9393183,N. Ramanujam
9393189,Roger C. E. Tan
9393200,Ghazala Akram
9393219,Jiwan Seo
9393220,Mucheol Kim
9393221,Sangyong Han
9393342,Jian Lu 0002
9393378,Binbin Hao
9393391,Dijana Mosic
9393411,P. Xu
9393432,Juan Ruiz
9393433,Juan Carlos Trillo
9393434,Dionisio F. Yáñez
9393517,Liancheng Wang
9393539,Young Ik Kim
9393540,Beny Neta
9393585,Hradyesh Kumar Mishra
9393587,Jixiang Meng
9393621,Wei Zhu 0003
9393622,Sung Ha Kang
9393651,Jun-Ichi Aoe
9393757,Shou-Qiang Shen
9393804,Ruxin Dai
9393872,Dooho Choi
9393906,Raquel Caballero-Águila
9393908,Josefa Linares-Pérez
9393929,Kangbin Yim
9393946,Jae Heon Yun
9394009,Xuhao Zhang
9394065,Hui Liu 0005
9394106,José Antonio Ezquerro
9394127,Zhenzhen Lou
9394135,Ismail Aslan 0001
9394225,Muhammad H. Alsuwaiyel
9394255,Alan M. Cohen
9394271,Sarnath Ramnath
9394314,B. Y. Wu
9394315,Ghulam Mustafa 0001
9394359,Xiaoying Zhao
9394385,He Zhong
9394386,Mingjing Du
9394402,Jinfeng Zhang
9394479,Mark H. Overmars
9394560,Yatharth Saraf
9394644,Stavros Souravlas
9394730,Yu-Hong Ran
9395151,Zaid M. Odibat
9395195,Bo Yang 0020
9395361,Aurora Hermoso-Carazo
9395507,Jinhua Guo
9395521,Shaoxin Wang
9395566,Lee Hong-Yi
9395601,David Levin
9395706,Young Hee Geum
9395862,Sajad Jafari
9395916,Enver Ozdemir
9395952,Miquel Grau-Sánchez
9395981,Bartlomiej Blaszczyszyn
9395992,Ilan Shomorony
9396015,Zifei Liang
9396063,Giuseppe Grassi
9396168,Philippe Perdu
9396320,Michael Felsberg
9396353,Roman Starosolski
9396581,Yibin Tang
9396693,Krzysztof Wegner
9396694,Damian Karwowski
9396695,Jakub Stankowski
9396696,Tomasz Grajek
9396697,Krzysztof Klimaszewski
9396698,Olgierd Stankiewicz
9396699,Xiao-Jun Wu 0001
9396701,Sohail A. Dianat
9396749,Ricardo L. de Queiroz
9396753,Tianyang Xu
9396862,Sujitha Martin
9396864,Giovanni Gallo
9396959,Ton Kalker
9397001,Chuanbo Chen
9397414,Jamshid Shanbehzadeh
9397626,Baoxin Li
9397642,Xueying Gao
9397980,Yanping Jiang
9398047,Ning Cheng
9398056,He-Feng Yin
9398262,Joongkyu Kim
9398310,Mehmet Celenk
9398552,Gregory Watson
9398555,Sajad Farokhi
9398556,Mohammad Khansari
9398718,Rachid Harba
9398877,Cheolkon Jung
9398965,Keith Dillon
9399053,Ismail Oztel
9399054,Gozde Yolcu
9399055,Serap Kazan
9399056,Filiz Bunyak
9399164,Carlo Gatta
9399282,Abdeslam Hmimid
9399384,Muralidhar Rangaswamy
9399440,Karol Myszkowski
9399583,Thanh Tuan Nguyen
9399584,Thanh Phuong Nguyen
9399585,Frédéric Bouchara
9399612,Yun Han
9399621,Radu Timofte
9399629,Zexi Liu
9399707,Zheng Kou
9399736,Chunhui Hu
9399956,Kiyoharu Aizawa
9399957,Mitsutoshi Hatori
9400048,Jian Sun 0001
9400156,David L. Neuhoff
9400184,Ke Lu 0001
9400205,Iñaki Goirizelaia
9400223,Zhenyu He 0001
9400315,Jean-Christophe Burie
9400495,Kai-Wen Liang
9400496,Wei Hsieh
9400596,Lu Yuan
9400662,Runmin Cong
9400682,Phillip Stanley-Marbell
9400688,Rahul Mangharam
9400709,Dejan Nickovic
9400711,Ganapati Bhat
9400795,James Jin Kang
9400816,Chenglu Jin
9400842,Shoni Gilboa
9400870,Kai-Min Chung
9400880,Maris Ozols
9400920,Michel A. Kinsy
9400921,Lake Bu
9400922,Mihailo Isakov
9401028,Hans-Dieter Zimmermann
9401358,Marianne Kinnula
9401651,Yida Tao
9401943,Sirkka L. Jarvenpaa
9402022,Michael S. Lee
9402420,Zubair Iqbal
9402460,Jacobo Fernández-Vargas
9402461,Kahori Kita
9402463,João Silvério
9402486,Thierry Duval
9402623,Oya Çeliktutan
9402655,Alexander A. Frolov
9402665,Alain Delchambre
9402704,Abhinav Valada
9402769,Yoshihiro Tanaka
9402770,Akihito Sano
9402942,Hans J. Briegel
9402956,Ryota Sekizuka
9402957,Seiji Saiki
9402958,Yoichiro Yamazaki
9403377,Peter R. Lewis 0001
9403877,Max Schwarz
9403880,Arul Selvam Periyasamy
9404040,Federico Pagnozzi
9404070,Guilhem Boéris
9404257,Subramanian Ramamoorthy
9404398,Elliot W. Hawkes
9404560,Ivan Svogor
9404730,Yuri Gurevich
9404735,Wolfgang Ahrendt
9404743,Klaus Aehlig
9404780,Barbara Di Fabio
9404864,Dimitrios Amaxilatis
9404919,Yazmín Angélica Ibáñez-García
9404998,Ezio Bartocci
9405011,Stefan Bygde
9405066,Manuel Roldán
9405133,Enrico Oliva
9405161,Umberto Souza da Costa
9405369,David Mestel
9405370,Ofer Arieli
9405397,Hana Chockler
9405407,Jane E. Sinclair
9405485,Uwe Mönnich
9405502,Sara Gradara
9405503,Maria Luisa Villani
9405534,Javier Álvez
9405548,Diego Perez-Palacin
9405550,Angelo Morzenti
9405604,Lauri Hella
9405626,Pierre-Cyrille Héam
9406301,Martin C. Henson
9406403,Andrea Sorbi
9406427,Carlos A. Romero-Díaz
9406734,Romain Robbes
9406787,Wei Dong 0006
9406869,Werner Struckmann
9406880,Christian Colombo 0001
9406961,Nicolai Kuntze
9406966,Ahmet Kara 0002
9406968,Arvind Easwaran
9406969,Georgios Gousios
9407043,L. J. Steggles
9407095,Takeo Yaku
9407202,C. R. Ramakrishnan
9407215,Anthony Cleve
9407293,Enrico Mussi
9407390,Gábor Imre
9407394,Katja Gilly
9407397,Carlos Juiz
9407419,Arun Bahulkar
9407489,Henning Urbat
9407559,Jan Peleska 0001
9407602,Ádám Sipos
9407605,Vasileios Koutavas
9407733,M. Randall Holmes
9407860,Jack H. Lutz
9408008,M. Ronan Sleep
9408030,Joan Boyar
9408101,Bastien Maubert
9408313,J. Richard Kennaway
9408345,Richard E. Harang
9408381,Fredrik Johansson
9408382,Carl Jonsson
9408383,Anders Westling
9408437,Wilfried Admiraal
9408486,Judith Kleine Staarman
9408500,Michelle E. Jordan
9408501,An-Chih Janne Cheng
9408502,Diane L. Schallert
9408543,Mingzhu Qiu
9408651,Yanjie Song
9408713,Rupert Wegerif
9408847,Ruth Kershner
9408848,Neil Mercer
9408849,Paul Warwick
9408853,Diana Laurillard
9408859,Jooeun Shim
9408977,Clementa Alonso-González
9408978,Miguel Ángel Navarro-Pérez
9409002,Ferdinando Zullo
9409052,Ruihu Li
9409144,Josef Dick
9409395,Zhongxiao Wang
9409407,Gianira N. Alfarano
9409479,Guoquan Li
9409519,Leonid A. Bassalygo
9409525,Ivan Tjuawinata
9409526,Changhao Chen
9409701,Haibo Hong
9409761,Yasuyuki Nogami
9409828,Madhurima Mukhopadhyay
9409841,Maurizio Zamboni
9409962,Samiha Mourad
9410106,Dennis J.-H. Huang
9410172,Doug A. Edwards
9410240,Chi-Wang Shu
9410419,Milena Stankovic
9410420,Alfonso Carlosena
9410570,Pranav Ashar
9410635,Gang Fang
9410746,Anupam Chattopadhyay
9410774,Omar Ahmed
9410803,Shingo Yoshizawa
9410887,Rémi Vaillancourt
9410951,David G. Messerschmitt
9411030,Shu-Chin Wang
9411080,F. Warren Burton
9411108,Timothy M. Chan
9411116,Lawrence L. Larmore
9411117,Linda Pagli
9411134,Dmitry Kosolobov
9411163,Philippe Gambette
9411169,Lars Rohwedder
9411211,Fabrizio Luccio
9411212,Emmanuel Godard
9411244,Arne Leitert
9411248,Karthik C. S.
9411251,Chun-Nan Hung
9411252,Pradip K. Srimani
9411269,Sheung-Hung Poon
9411317,Sunil M. Shende
9411363,Jakarin Chawachat
9411379,Gregory Butler
9411380,Micha Hofri
9411385,Weiyin Ma
9411403,Hans-Christoph Wirth
9411413,Robert Crowston
9411425,Naoyuki Kamiyama
9411432,Amos Israeli
9411471,Elena Grigorescu
9411474,Nazanin Movarraei
9411499,Gerard J. Chang
9411543,Hoàng-Oanh Le
9411546,Vassilis Zissimopoulos
9411582,Maria Potop-Butucaru
9411585,Michael Merritt
9411594,Torben Amtoft
9411617,E. A. Dinic
9411618,M. A. Zaitsev
9411635,Maciej Liskiewicz
9411636,Bodo Manthey
9411719,Xiaolei Qian
9411749,Youzou Miyadera
9411750,Koushi Anzai
9411751,Hiroshi Unno 0005
9411881,Shlomo Moran
9411972,John C. Cherniavsky
9412059,Nathan Goodman
9412088,Henry Y. H. Chuang
9412148,Simon Gog
9412155,Gershon Elber
9412214,Yih-Ching Su
9412215,Chen-Wei Lee
9412221,David Ginat
9412334,Víctor Lavín Puente
9412354,Dániel Marx
9412361,John Noga
9412369,Hoeteck Wee
9412489,Ingo Althöfer
9412501,Gabriele Fici
9412508,Amit Weinstein
9412536,George F. Georgakopoulos
9412546,Vladlen Koltun
9412563,Ronald V. Book
9412566,Florian Mendel
9412574,Xiao Zhou 0001
9412629,Minyoung Sung
9412635,John C. Tipper
9412673,Kewen Zhao
9412674,Ping Zhang 0004
9412685,Yossi Azar
9412757,Stephen A. Cook
9412891,Shay Kutten
9412906,Nicolas Le Scouarnec
9412952,Shashank Agrawal
9413020,Stanislav Zivný
9413031,Yuval Emek
9413058,Dana Shapira
9413064,Merav Parter
9413093,Clémence Magnien
9413170,Haitao Wang 0001
9413175,Victor R. Ramos
9413183,Steven L. Tanimoto
9413189,Leonard Pitt
9413194,Barbara Masucci
9413325,Minati De
9413441,Alistair Sinclair
9413470,Supratik Chakraborty
9413512,James A. Storer
9413552,Kiyoaki Yoshida
9413553,Yasumasa Sujaku
9413576,Felipe A. Louza
9413625,Orestis Telelis
9413705,Howon Kim
9413753,Joan Borrell
9413780,Masaharu Mizumoto
9413798,Maria Gradinariu Potop-Butucaru
9413811,Pratik Worah
9413921,Deborah S. Franzblau
9414021,Viktor Zamaraev
9414088,Larry J. Stockmeyer
9414139,Changwook Kim
9414185,Mahsa Shirmohammadi
9414343,Nikolai K. Vereshchagin
9414378,Chun Lu
9414418,Runyao Duan
9414464,Pablo Sartor
9414479,Stephen Richardson
9414505,Stephen K. Wismath
9414558,Fabrizio d'Amore
9414618,Georg von der Brüggen
9414625,John J. Bartholdi III
9414626,Loren K. Platzman
9414687,Satish K. Tripathi
9414736,Po-An Chen
9414836,Helmut G. Stiegler
9414880,Chao Xu 0002
9414944,J. Kim
9415005,Yi-Li Huang
9415216,Rui Guo 0005
9415237,Borka Jerman-Blazic
9415500,Raffaele Pizzolante
9415593,Jana Tumova
9415638,Yule-Chyun Lin
9415797,Robin Wolff
9415841,S. Thompson
9416146,Geoffrey Sanders
9416161,K. Paek
9416162,C. Hwang
9416163,U. Song
9416237,Hans Friedrich Witschel
9416280,Stephen D. Larson
9416318,Randy L. Gollub
9416369,Huimin Lin
9416381,Laurie E. Cutting
9416531,Anatoli Gorchetchnikov
9416728,John Darrell Van Horn
9416899,Moncef Benkherrat
9416901,Mahmoud Boudiaf
9417000,Alfiia Galimzianova
9417128,Bruce R. Rosen
9417426,Amin Katouzian
9417482,Yikang Liu
9417484,Nanyin Zhang
9417524,Luciano da F. Costa
9417533,Artem Pashchinskiy
9417534,Suyash Mohan
9417535,J. Eric Schmitt
9417536,Joel M. Stein
9417537,Dzenan Zukic
9417538,Matthew McCormick 0001
9417539,Natalie Yushkevich
9417540,Nadav Schwartz
9417545,Kenneth D. Harris
9417573,Panteleimon Giannakopoulos
9417653,Stephan P. Swinnen
9417694,Kallirroi Retzepi
9417722,Godfrey D. Pearlson
9417933,HeonChang Yu
9418269,Jean-Marc Nicod
9418322,Michael F. P. O'Boyle
9418575,Alfredo Motta
9418626,H. Howie Huang
9418757,Wenlong Tian
9418929,Jiayan Huang
9418930,Zhaochai Yu
9418931,Xinrong Cao
9419015,Xu Bai
9419039,Anand Natrajan
9419040,Michael Crowley
9419041,Nancy Wilkins-Diehr
9419042,Marty A. Humphrey
9419043,Anthony D. Fox
9419044,Charles L. Brooks III
9419135,Enis Afgan
9419137,John Chilton
9419138,Dannon Baker
9419139,James Taylor 0001
9419207,J. Damiàn Segrelles Quilis
9419317,Mateusz Trokielewicz
9419362,Arndt Bode
9419371,Lei Zhu 0002
9419440,Wanyu Liu
9419687,Huayong Wang
9419751,Huan Zhou 0006
9419752,Xue Ouyang
9419967,Jesús Peinado-Pinilla
9420050,Bernard Lapeyre
9420081,Linfu Sun
9420168,Zenglin Xu
9420205,Bala Venkateswarlu Isunuri
9420286,Wanchun Jiang
9420411,Henrietta Ebele Oranye
9420412,Fidelis Ifeanyi Ugwuowo
9420425,Andreas Jakoby
9420728,Canqun Yang
9420891,Javier L. Calleja
9420915,P. Jones
9420984,Mohamed Escheikh
9421013,Jérôme Lelong
9421054,Yang Hu 0013
9421063,Claudia Roncancio
9421207,Anton Nekrutenko
9421312,Qiang Hu 0002
9421319,Emily A. West
9421824,Shuai Zhao 0004
9421843,A. M. Day
9421879,Adam C. Siepel
9421929,Gonzalo Travieso
9421993,Thamer Alquthami
9422080,Haydn A. Thompson
9422407,Mike B. Giles
9422428,Francesco Lo Presti
9422433,Guofeng Cao
9422603,Raúl V. Ramírez-Velarde
9422910,Chuanyi Liu
9422948,Sunyong Wu
9423051,Nijia Lu
9423052,Yitao Zheng
9423139,Ulrich W. Eisenecker
9423166,María Botón-Fernández
9423206,Ehud Gudes
9423330,Cédric Lauradoux
9423383,Michael B. Monagan
9423488,Richard G. Morgan
9423503,Evgenia Christoforou
9423504,Chryssis Georgiou
9423505,Miguel A. Mosteiro
9423574,Seonghyeon Kim
9423698,Mark Cross
9423788,Alexander Hoffmann
9424332,Mary Mehrnoosh Eshaghian
9424377,Lin Ye
9424392,Pavithra S
9424393,Janakiraman S
9424666,Laura Pearlman
9424921,Zhiyuan Ren
9424950,Yao-Chia Chan
9424973,Xiaoshan Sun
9424975,Seyed Ali Rokni
9425040,Xingfu Wang
9425056,Yu-tse Chang
9425122,Liang Huang 0006
9425132,Fabio Patriarca
9425133,Pier Luigi Ventre
9425134,Valerio Maria Gentile
9425140,Xiang Cao
9425150,Vincenzo Mancuso
9425412,Piyush Gupta
9425476,Francesco Gringoli
9425503,Guillermo Bielsa
9425645,Hongkai Wen 0001
9425851,Feng Zhang 0016
9425918,Hsiang Hsu
9426037,Fulai Liu
9426038,Ruiyan Du
9426044,Philip T. Kortum
9426070,Nicolò Facchi
9426082,Michael G. Rabbat
9426170,Mozi Chen
9426171,Kezhong Liu
9426329,Shuai Wang 0008
9426333,Song Min Kim
9426365,Jithin Jagannath
9426366,Sean Furman
9426592,Gilles Straub
9426747,Jaeseok Yun
9426809,Zhanpeng Jin
9426875,Ángel Martín
9426876,Jon Montalban
9426883,Stephan Bohacek
9426885,Turgay Korkmaz
9426886,Sunwoong Choi
9426897,Stéphane Coulombe
9426932,Yaliang Li
9426972,Upamanyu Madhow
9427016,Francisco Damião
9427027,Dihu Chen
9427035,Hesham El Gamal
9427041,Hongwei Xie
9427133,Provas Kumar Roy
9427304,Faouzi Bacha
9427343,Moumita Pradhan
9427433,Randolph W. Hall
9427435,Han-Shue Tan
9427837,Sze Chun Wong
9428236,Chenfeng Xiong
9428238,Lei Zhang 0118
9428516,Tiffany Barnes
9428571,André Stork
9428575,Zhishun Wang
9428576,Yunsuo Duan
9428577,Feng Liu 0033
9428664,L. Miguel Encarnação
9429643,Alireza Gharagozlou
9429644,Hassan Nazari
9429645,Mohammadjavad Seddighi
9429738,Elizabeth Wong
9429907,Morgan McGuire
9429989,Adu Asare Baffour
9429990,Zhen Qin 0002
9430077,Slimane Larabi
9430195,Lijun Zhao 0002
9430202,Jiro Katto
9430337,Weiyao Lin
9430530,Zonghua Liu
9430683,Denghui Zhang
9430756,Jun Liu 0029
9430861,Xinghong Qin
9431114,Gi Hun Lee
9431138,Chih-Wei Shiu
9431193,Duanhao Ou
9431199,Amit Vishwakarma
9431201,Giuseppe Valenzise
9431239,Yisen Wang 0001
9431435,Yuanjin Xu
9431619,Jie Dong 0001
9431731,Xiaojun Chang
9431735,Guangcai Chen
9431740,Leonardo Sampaio Ferraz Ribeiro
9431921,Chunyong Wang
9431952,Xuyuan Xu
9432000,Yingyue Xu
9432001,Xin Liu 0012
9432002,Fernand Meyer
9432029,Tao Yue 0003
9432031,Xun Cao
9432049,S. Marshall
9432179,Bin Liu 0040
9432315,Caiming Zhong
9432368,Dongmei Liu
9432386,Hak Gu Kim
9432492,F. Boray Tek
9432499,Inyong Yun
9432543,Chun-Su Park
9432559,Krit Panusopone
9432681,Seung-Jun Lee
9432828,Peijun Zhao
9432859,Yanling Chi
9433122,Sophie Lambert-Lacroix
9433138,Emmanuel Barillot
9433404,Christoph M. Friedrich
9433493,Bernhard Meindl
9433494,Matthias Templ
9433545,Maialen Iturbide
9433546,Joaquín Bedia
9433553,Brian Paul Hobbs
9433598,Timothée Poisot
9433621,Petar Taler
9433622,Safet Hamedovic
9433648,Nitesh Turaga
9433858,Matiss Rikters
9434238,Luai M. Malhis
9434341,Marco Luise
9434420,Farah Mourad-Chehade
9434480,Marco Dolfi
9434531,Zoran Gajic
9434564,Paolo Giacomazzi
9434614,Bazil Taha Ahmed
9434719,Justin C.-I. Chuang
9434754,Fazilet Lemya Benmansour
9434878,Gianni Pasolini
9434879,Zhenxin Feng
9435437,Kanithi Jyothsna
9435538,Mohamed Achache
9435557,Hongrui Chu
9435816,Xiaoxi Zhu
9436000,Mian Zhang
9436359,Shima Shafiee Gol
9436360,Mehdi A. Kamran
9436462,Ajay Jasra
9436510,Christiane Lemieux
9436665,Woojoo Lee
9436690,David Rügamer
9436711,Veronica Vinciotti
9436743,Florent Chatelain
9436781,Alun Thomas
9436870,Clémentine Prieur
9437065,Guillermo Angeris
9437184,Teddy Furon
9437217,Oguz Akbilgic
9437223,Chaofan Huang
9437300,Matthieu Marbac
9437301,Mohammed Sedki
9437514,Luke Akong'o Orawo
9437515,J. Andrés Christen
9437540,Francesca R. Crucinio
9437709,Bertrand Iooss
9437768,Aruna Bansal
9437838,Ying C. MacNab
9437906,Subramanian Arumugam 0001
9437984,Gary Chartrand
9437989,Dragos M. Cvetkovic
9438022,Tomás Madaras
9438056,Y. M. Borse
9438101,Kirsti Kuenzel
9438211,Abel Cabrera Martínez
9438249,Ernst J. Joubert
9438332,Lingping Zhong
9438417,Scott Jones
9438428,Michal Tkác
9438429,Robert Bailey
9438449,Pak Tung Ho
9438579,Philip Leith
9438589,Stephen Saxby
9438650,Niels Vandezande
